,src,dst,index
1246,stand,officer,1
1247,stand,sisiku,1
1248,yaounde,crowd,1
1249,yaounde,send,5
1250,yaounde,stand,5
1251,anyangwe,response,1
1252,anyangwe,symposium,2
1253,believe,problem,3
1254,carlson,anyangwe,1
1255,consider,list,1
1256,consider,pack,2
1257,consider,problem,2
1258,consider,symposium,3
1259,k,anyangwe,2
1260,k,believe,3
1261,k,consider,6
1262,k,want,1
1263,want,symposium,1
1264,wcmcwca,consider,2
1265,repete,anglophone,2
1266,soutenez,repete,2
1267,camerounid1200966832mt8,prison,1
1268,comusappactu,kondengui,1
1269,kondengui,prison,2
1270,mbah,camerounid1200966832mt8,1
1271,mbah,kondengui,1
1272,dans,excessif,1
1273,excessif,nue,1
1274,imagine,road,1
1275,turn,fight,2
1276,turn,fighting,1
1277,turn,force,1
1278,turn,road,1
1279,u,imagine,1
1280,u,turn,5
1281,u,use,2
1282,u,want,2
1283,use,fighting,1
1284,use,force,1
1285,want,fighting,1
1286,want,transporter,1
1287,differend,trouble,1
1288,rise,trouble,1
1289,ses,differend,1
1290,ses,rise,1
1291,acteur,presidentielle,1
1292,camtel,word,1
1293,entre,acteur,1
1294,entre,camtel,1
1295,entre,le,2
1296,le,word,2
1297,balikumbat,ghost,1
1298,balikumbat,say,3
1299,balikumbat,see,1
1300,baretanews,ghost,2
1301,baretanews,say,3
1302,baretanews,see,1
1303,baretanews,stay,2
1304,baretanews,take,2
1305,ghost,campus,1
1306,ghost,cloth,2
1307,ghost,rule,2
1308,say,rule,4
1309,say,union,2
1310,see,consortium,1
1311,see,union,1
1312,stay,cloth,1
1313,stay,rule,1
1314,street,ghost,2
1315,street,take,3
1316,take,campus,1
1317,take,consortium,1
1318,take,house,1
1319,take,rule,2
1320,anglophone,accusation,1
1321,anglophone,gouvernement,1
1322,anglophone,info,1
1323,anglophone,visite,2
1324,arretes,anglophone,1
1325,arretes,judiciaire,1
1326,arretes,oppose,4
1327,elle,judiciaire,1
1328,elle,le,3
1329,elle,oppose,2
1330,exige,anglophone,3
1331,exige,oppose,3
1332,judiciaire,accusation,1
1333,judiciaire,cynique,1
1334,judiciaire,gouvernement,1
1335,le,accusation,1
1336,le,info,1
1337,le,juge,1
1338,le,visite,1
1339,les,anglophone,1
1340,les,judiciaire,1
1341,les,le,1
1342,oppose,accusation,5
1343,oppose,cynique,1
1344,oppose,juge,2
1345,oppose,visite,1
1346,detat,le,4
1347,detat,pay,1
1348,detat,quil,4
1349,e,le,2
1350,e,pay,1
1351,e,quil,1
1352,e,yaounde,1
1353,haman,le,1
1354,haman,pay,1
1355,le,debat,2
1356,le,prochaine,1
1357,le,region,2
1358,le,television,1
1359,le,temp,2
1360,notre,le,1
1361,notre,pay,2
1362,notre,quil,1
1363,pay,debat,1
1364,pay,television,1
1365,pay,temp,3
1366,quil,debat,1
1367,quil,region,2
1368,quil,television,1
1369,quil,temp,2
1370,yaounde,region,1
1371,christ,slaughter,1
1372,god,note,1
1373,god,slaughter,2
1374,note,region,1
1375,slaughter,cameroon,1
1376,slaughter,region,1
1377,slaughter,stop,1
1378,say,ambazonia,1
1379,sisikuayuktabe,say,1
1380,sisikuayuktabe,use,1
1381,use,ambazonia,1
1382,bali,region,1
1383,bamenda,bali,1
1384,bamenda,decry,1
1385,bamenda,take,1
1386,cup,decry,1
1387,cup,take,1
1388,decry,region,2
1389,take,call,1
1390,take,meeting,1
1391,do,dungeon,1
1392,do,situation,3
1393,do,system,3
1394,germany,inform,1
1395,inform,situation,1
1396,la,do,3
1397,munich,do,4
1398,dassociation,financiere,1
1399,philemon,dassociation,1
1400,cameroonians,inscribe,1
1401,crm,inscribe,2
1402,crm,manage,7
1403,crm,take,6
1404,inscribe,anglophone,1
1405,inscribe,part,2
1406,inscribe,unity,2
1407,manage,anglophone,1
1408,manage,crisis,1
1409,manage,part,3
1410,manage,unity,2
1411,party,inscribe,2
1412,party,stress,1
1413,party,take,2
1414,stress,anglophone,1
1415,take,anglophone,2
1416,take,country,3
1417,take,crisis,1
1418,take,part,2
1419,au,parle,1
1420,bleed,parle,1
1421,sur,au,1
1422,sur,bleed,1
1423,declare,cpdm,2
1424,declare,town,1
1425,executive,declare,3
1426,executive,mobilize,3
1427,mobilize,activity,2
1428,mobilize,cpdm,1
1429,arrive,crisis,1
1430,arrive,member,1
1431,arrive,onlooker,1
1432,arrive,presence,1
1433,arrive,reason,1
1434,chairman,arrive,1
1435,chairman,say,2
1436,describe,member,2
1437,describe,reason,1
1438,ndi,arrive,4
1439,ndi,describe,3
1440,ndi,say,4
1441,say,member,4
1442,say,onlooker,1
1443,say,presence,1
1444,comusappactu,say,2
1445,say,bishop,2
1446,je,secessionniste,1
1447,secessionniste,canal,1
1448,assembly,give,3
1449,assembly,hold,6
1450,give,ghost,1
1451,give,session,3
1452,hold,hospital,1
1453,hold,session,6
1454,send,ghost,1
1455,vuvuzelas,give,1
1456,vuvuzelas,hold,1
1457,vuvuzelas,send,1
1458,dans,donc,3
1459,dans,milicien,1
1460,dans,pay,2
1461,dans,rest,1
1462,dans,se,1
1463,donc,combattant,6
1464,donc,derisoire,1
1465,donc,pour,8
1466,donc,toujour,3
1467,donc,violence,6
1468,la,donc,4
1469,la,milicien,1
1470,la,rest,1
1471,la,sanglante,1
1472,la,se,2
1473,mace,se,1
1474,milicien,chretien,1
1475,milicien,combattant,1
1476,ont,donc,6
1477,par,donc,1
1478,par,rest,1
1479,pay,combattant,1
1480,pay,violence,1
1481,rest,combattant,1
1482,rest,pour,3
1483,sanglante,violence,1
1484,se,combattant,2
1485,se,pour,1
1486,se,violence,4
1487,un,donc,10
1488,un,rest,1
1489,un,se,3
1490,assembly,enter,1
1491,assembly,grant,1
1492,enter,gibril,1
1493,grant,member,1
